text,emotion,emotion_label_1,emotion_label_2,combined_emotions_list
"Oh no, I'm so sorry to hear that you're feeling down about our plans. *hugs* I know how much you were looking forward to it, and My apologies for any inconvenience caused. Let me know if there's anything I can do to make it up to you.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that you're feeling down about our plans. *hugs* It sucks when things don't go as expected, but let's try to make the best of it together, okay? 😊","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that you're feeling down about our plans. 😔 I feel bad too, I was really looking forward to spending time with you. Let's try to reschedule for another day soon.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 Did you want to talk about it?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I can't believe it happened to you. *hugs* If there's anything I can do to help, please let me know.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible about what happened and my mind is racing with thoughts of how I can make it right. Is there anything I can do to help?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible about what happened and wish there was something I could do to make it right. *hugs*","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible about what happened and wish things could've gone differently 🤕 Hope you're doing okay and can get through this tough time 💕","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible about what happened 🤕 Hope you're doing okay.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible about what happened 🤕 It's just not fair 🙁","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I feel terrible for what happened and wish there was something I could do to make it right 🤕 Can we talk more about it?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 I was really looking forward to hanging out with you this weekend too 😢 Hope you feel better soon.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 My heart goes out to you during this difficult time. If there's anything I can do to help, please don't hesitate to reach out.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 My mind is racing with all the things I could have done differently... I feel so remorseful right now 🤦‍♀️ Hope you're doing okay.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 My plans have changed too and now I won't be able to make it after all. I feel really down about it 😕 Hope you understand.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔 My plans have changed too, I won't be able to make it after all. *hugs* hope you feel better soon.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that 😔. Losing someone close is never easy 💔. My thoughts are with you during this difficult time 🙏.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! *hugs* I can't believe this is happening to you 😔 My heart goes out to you during this difficult time.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! *hugs* My heart goes out to you during this difficult time. 😔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! *hugs* You're right, it is really tough and sad. 😔 Hope you're doing okay and hanging in there.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! 😔 I can't believe this happened. *hugs* If there's anything I can do to help, please let me know.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! 😔 My heart goes out to you during this difficult time. Can we talk more about it?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! 😔 My heart goes out to you during this difficult time. I wish there was something I could do to make it better.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! 😔 My heart goes out to you during this difficult time. Please know I'm here for you and willing to listen if you need someone to talk to.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that! 😔 This is really sad news and my heart goes out to those affected. 🤕","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that. *sigh* I feel your pain, man. This sucks.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that. *sigh* This is really disappointing news. I feel terrible for you.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that. 😔 I feel terrible about what happened. This is all so upsetting.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that. 😔 I feel terrible for what happened and hope you're doing okay. This is really rough, man...","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, I'm so sorry to hear that. 😔 I feel your pain and can totally relate. Let me know if there's anything I can do to help.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that sucks to hear :(","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear :(. My heart goes out to those affected by the recent tragedy. It's just devastating.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear 😔 I can't believe this is happening 🤕 My heart goes out to everyone affected by this tragedy 💔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear 😔 I can't believe this is happening 🤕 My heart goes out to those affected by this tragedy 💔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear 😔 I can't believe this is happening 🤷‍♀️ My heart goes out to those affected by the news 💔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear 😔 I'm really sorry you're going through this right now.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad to hear! I'm feeling really remorseful for what happened. This is just terrible 😔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oh no, that's so sad 😔 I'm really sorry to hear that. Is there anything I can do to help?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Omg I can't believe we lost that game 😔 It's all my fault for making that mistake in the final minute 🤦‍♀️ I feel so remorseful and disappointed right now 😢,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I can't believe what happened last night... My apologies for my part in it and for any hurt I caused. 😔 Hope you're doing okay.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I feel so bad about what happened earlier. My apologies for my part in it 😔 Hope you're doing okay.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I'm so sorry to hear that. *hugs* I can only imagine how tough this must be for you right now. 😔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I'm so sorry to hear that. *hugs* If you ever need someone to talk to, I'm here for you.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I'm so sorry to hear that. *hugs* It's totally understandable to feel upset after what happened. Let me know if you need anything 😊","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, I'm so sorry to hear that. 😔 My heart goes out to you during this tough time. Let me know if there's anything I can do to help.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, sorry to hear that 😔 My heart goes out to you during this tough time 💔 Hope you're taking care of yourself.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, sorry to hear that. *hugs* I'm here for you if you need anything.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oof, sorry to hear that. *hugs* wish there was something I could do to help.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, just saw the news about the accident... so sad and sorry to hear that :(","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad - I totally forgot to RSVP to your party last weekend 🙅‍♀️🎉 Sorry for any inconvenience caused and hope you had a great time without me! 😔","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad 🤦‍♀️ I feel so terrible about what happened last night. I know I messed up big time and My apologies for hurting you. Can we talk about it?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad! I feel so terrible about what happened earlier. My apologies for my part in it.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad! I feel so terrible for what happened earlier. My apologies for my part in it and hope you can forgive me 😞","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad! Sorry to hear that 😔 Hope you're feeling better soon.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad. I feel so stupid for what I did earlier. Can we please just forget about it and move on?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad. I feel so terrible about what happened earlier. Can we please just forget it ever happened?","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad. I totally forgot about that thing we were talking about earlier. *sigh* My apologies for my forgetfulness.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Oops, my bad. Sorry to hear that 😔 I feel your pain.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Ouch, my heart goes out to you after hearing about your loss. I can't even imagine how tough it must be for you right now. *hugs* Hope you find strength and support in these difficult times.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sorry to hear that things are tough right now 😔 Hope you're taking care of yourself and hanging in there 💕,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sorry to hear that you're feeling down about our plans falling through. I feel terrible too - I was really looking forward to spending time with you. Let's try to make a new plan soon and get some fun into our lives again.,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sorry to hear that you're feeling down 😔 I wish there was something I could do to make you feel better, but I know how hard it can be to shake off those blues. Let me know if there's anything I can do to help, even if it's just being a listening ear.","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sorry to hear that you're going through a tough time right now 😔 I can relate to feeling lost and unsure of what to do next. It's okay to feel overwhelmed and sad, but try to remember that things will get better with time 💕","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sorry to hear that you're going through a tough time right now 😔 My heart goes out to you during this difficult moment. Hope things start looking up soon ❤️,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sorry to hear that 😔 I feel so bad about what happened between us. It was never my intention to hurt you and I wish things could have been different.,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sure thing! Here is a short informal text message expressing remorse and sadness:,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure thing! Here is a short informal text message responding to a previous comment about plans or feelings, primarily expressing remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sure thing! Here is a short informal text message that expresses remorse and sadness:,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sure thing! Here is a short text message that conveys remorse and sadness:,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sure thing! Here is a short text message that expresses remorse and sadness:,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure thing! Here is a short, informal text message that expresses remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
Sure! Here is a short text message that expresses remorse and sadness:,"remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure, here is a short informal text message expressing remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure, here is a short informal text message that expresses remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure, here is a short text message that expresses remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure, here is an example of a short informal text message expressing remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Sure, here's an example of a short informal text message expressing remorse and sadness:","remorse, sadness",remorse,sadness,"['remorse', 'sadness']"
"Aw man, I heard about what happened with your mom 😔 Sorry to hear that you're going through this tough time right now. Let me know if there's anything I can do to help.",sadness,sadness,,['sadness']
"Aw man, I was really hoping you'd come through on that promise 😔 Sorry to hear it didn't work out.",sadness,sadness,,['sadness']
"Aw man, I'm so bummed out about what happened last night 😔 It was really tough to see things go wrong after working so hard for it. Can't help but feel disappointed and frustrated right now...",sadness,sadness,,['sadness']
"Aw man, I'm so sad to hear that :(",sadness,sadness,,['sadness']
"Aw man, I'm so sad to hear that. *sigh* It's just not fair.",sadness,sadness,,['sadness']
"Aw man, I'm so sad to hear that. 😔 It's really tough when things don't go as planned.",sadness,sadness,,['sadness']
"Aw man, I'm so sorry to hear that :(",sadness,sadness,,['sadness']
"Aw man, I'm so sorry to hear that 😔.",sadness,sadness,,['sadness']
Aw 😔 Sorry to hear that. *hug* Hope you feel better soon.,sadness,sadness,,['sadness']
"Aw, I heard about what happened with your dog 😔. That's so sad 😞. Losing a pet is never easy.",sadness,sadness,,['sadness']
"Aw, no worries! 😔 I'm feeling pretty down about it too. 🤕 Hope you're doing okay.",sadness,sadness,,['sadness']
"Aw, sorry to hear that :(",sadness,sadness,,['sadness']
"Aw, sorry to hear that you're feeling down about our plans :(",sadness,sadness,,['sadness']
"Aw, sorry to hear that 😔 Hope you're doing okay.",sadness,sadness,,['sadness']
"Aw, sorry to hear that 😔 I was really looking forward to hanging out this weekend too... Hope you feel better soon ❤️",sadness,sadness,,['sadness']
"Aww man, I'm so sorry to hear that :(",sadness,sadness,,['sadness']
"Aww man, I'm so sorry to hear that 😔. It's really tough when things don't go as planned, but try to stay positive and focus on the good things in your life 💪. Let me know if you need someone to talk to or want to grab coffee and vent 😊.",sadness,sadness,,['sadness']
"Aww man, that sucks to hear :(",sadness,sadness,,['sadness']
Aww no 😔 I'm so sad to hear that. Can I do anything to help?,sadness,sadness,,['sadness']
Aww no 😔 I'm so sorry to hear that. Losing someone close is never easy.,sadness,sadness,,['sadness']
"Aww, I'm so sorry to hear that :(. It really sucks when plans don't work out. Hope you feel better soon 😕.",sadness,sadness,,['sadness']
"Aww, sorry to hear that you're feeling down about our plans falling through. 😔 It's okay to feel disappointed, but let's try to stay positive and make new plans together soon. 💪 Hope you're doing okay!",sadness,sadness,,['sadness']
"Aww, that sounds really tough 😔 I'm so sorry to hear you're feeling down about it. Do you want to talk about it and see if there's anything I can do to help?",sadness,sadness,,['sadness']
"Aww, 😔 I'm so sorry to hear that. *hug* It's okay to feel sad sometimes.",sadness,sadness,,['sadness']
Feeling really down today 😔 miss my loved one so much. It's been tough dealing with their absence and the grief is still overwhelming at times. Just wanted to reach out and share how I'm feeling.,sadness,sadness,,['sadness']
"Hey man, I'm so sorry to hear about your loss. *sigh* It's tough when we lose someone special. I can only imagine how you must be feeling right now. 😔",sadness,sadness,,['sadness']
"Hey, I'm so sad about what happened last night. I can't believe he didn't make it. It's just not fair. 😭",sadness,sadness,,['sadness']
I can't believe he did that to you :(,sadness,sadness,,['sadness']
I can't believe he did that to you 😔 I'm so sorry you have to go through this.,sadness,sadness,,['sadness']
I can't believe he did that to you. 😔 I'm so sorry you have to go through this.,sadness,sadness,,['sadness']
I can't believe he did that to you... :/,sadness,sadness,,['sadness']
I can't believe he did that 😔 I thought we had something real.,sadness,sadness,,['sadness']
I can't believe he did that. 😔 I thought we were good.,sadness,sadness,,['sadness']
I can't believe he did that. 😢 It's so unfair and I don't know how to deal with it right now.,sadness,sadness,,['sadness']
I can't believe he's gone 😢 it's just not fair... I keep thinking about all the memories we shared and how much he meant to me 💔,sadness,sadness,,['sadness']
I can't believe he's really gone 😔 I keep thinking about all the good times we had together and it's just too much to handle right now 😭,sadness,sadness,,['sadness']
I can't believe he's really gone 😔 It's just so unfair that he had to leave us too soon 💔,sadness,sadness,,['sadness']
I can't believe he's really gone 😔 It's so unfair that he had to leave us too soon. I'm still in shock and can't stop thinking about him 💔,sadness,sadness,,['sadness']
I can't believe he's really gone 😢 It feels like just yesterday we were hanging out and now he's gone forever 💔,sadness,sadness,,['sadness']
I can't believe he's really gone 😢 miss him so much already :'( wish I could turn back time and spend more moments with him.,sadness,sadness,,['sadness']
I can't believe he's really gone 😢. It feels like just yesterday we were hanging out together. Missing him already.,sadness,sadness,,['sadness']
I can't believe he's really gone 😢. It's just not fair that he had to leave us so soon. *sigh* Life is just so unfair sometimes.,sadness,sadness,,['sadness']
I can't believe he's really gone. It feels like just yesterday we were laughing and joking together. I'm so sad and miss him already 😔,sadness,sadness,,['sadness']
I can't believe he's really gone... it feels like just yesterday we were hanging out together 😢 miss him so much already.,sadness,sadness,,['sadness']
I can't believe this is happening... 😔 I feel so sad and helpless right now.,sadness,sadness,,['sadness']
I'm so sad about what happened last night :(,sadness,sadness,,['sadness']
I'm so sad about what happened last night 😔 It's just not fair that things ended like this 💔,sadness,sadness,,['sadness']
I'm so sad to hear that 😔 Did he really have to go? It feels like just yesterday we were all hanging out together... :'(),sadness,sadness,,['sadness']
I'm so sorry to hear that. *sigh* This is really tough for me too.,sadness,sadness,,['sadness']
I'm so sorry to hear that. It's really tough when things don't go as planned 😔,sadness,sadness,,['sadness']
OMG I can't believe he passed away :'( It's so sad 😭 He was such an amazing person and will be greatly missed.,sadness,sadness,,['sadness']
OMG I can't believe he passed away 😢 I have so many fond memories of our time together and it's just not fair that he's gone 💔 I keep thinking about all the things we could have done together if only... 🤷‍♀️,sadness,sadness,,['sadness']
OMG I can't believe he passed away 😢 I'm so sad and miss him already :'( He was such an amazing person and will be greatly missed.,sadness,sadness,,['sadness']
OMG I can't believe he passed away 😢. It feels like just yesterday we were hanging out and laughing together. Missing him already 💔.,sadness,sadness,,['sadness']
OMG I can't believe he passed away 😭 I have so many fond memories of our time together and it's just not fair that he's gone 💔 I'm still in shock and can't stop thinking about him 😞,sadness,sadness,,['sadness']
OMG I can't believe he passed away... I'm so sad and still in shock 😢 miss him already :'( feels like just yesterday we were hanging out together...,sadness,sadness,,['sadness']
OMG I can't believe that just happened! 😢 So sad to hear about XYZ... my heart goes out to all those affected. 🤕,sadness,sadness,,['sadness']
OMG I can't believe what happened last night 😭💔 I'm so sad and disappointed that things didn't work out between us 😞 Hope you're doing okay...,sadness,sadness,,['sadness']
OMG I can't believe what happened 😔 That's so sad 😢 My heart goes out to those affected 🤕,sadness,sadness,,['sadness']
"OMG I know, right?! I was soooo sad when I heard about the fire at the park. It's just so tragic and heartbreaking 😭",sadness,sadness,,['sadness']
"OMG I know, right?! I'm so sad about what happened. It's just not fair 😔.",sadness,sadness,,['sadness']
"OMG I know, right?! That concert was soooo good but now I'm just feeling super sad that it's over 😭. Like, I know we can listen to the album again and again but it's just not the same as being there live 🤷‍♀️. Ugh, I miss it already 😔.",sadness,sadness,,['sadness']
"OMG I know, right?! 😢 I was so sad when I heard about the accident. It's just so tragic and devastating 😔 I can't even imagine what their families must be going through.",sadness,sadness,,['sadness']
"OMG I know, right?! 😭 I was so bummed out when I heard the news. It's just not fair 🤕",sadness,sadness,,['sadness']
"OMG, I can't believe what happened 😔 I'm so sad about it. It's just not fair 😭",sadness,sadness,,['sadness']
"OMG, I can't believe what happened 😢 So sad to hear about the loss of life in that tragic event 💔 My heart goes out to all those affected 🙏",sadness,sadness,,['sadness']
"OMG, I can't believe what happened 😢 That's so sad 😔 My heart goes out to the people affected by this tragedy.",sadness,sadness,,['sadness']
"OMG, I can't believe what happened! *sigh* This is so sad 😔",sadness,sadness,,['sadness']
"OMG, I can't believe what happened! 😢 So sad to hear about [name of person/group affected]. My thoughts are with them during this difficult time.",sadness,sadness,,['sadness']
"OMG, I can't believe what happened. This is so sad 😢.",sadness,sadness,,['sadness']
"OMG, I can't believe what just happened! 😢 So sad to hear about [insert name/news]. My thoughts are with you during this difficult time.",sadness,sadness,,['sadness']
"OMG, I know right?! That concert was literally the worst experience of my life. I'm still feeling so down about it 😔 The music was great but the crowd was just too much for me to handle. I'm glad we went together though, makes me feel a little better 🙏",sadness,sadness,,['sadness']
"OMG, I know right?! That movie was so heartbreaking 😭. I bawled my eyes out by the end 😭.",sadness,sadness,,['sadness']
"OMG, I know, right?! I'm so sad about what happened today 😔 It's just not fair 🙄 Can we still hang out and support each other?",sadness,sadness,,['sadness']
"OMG, I'm so bummed out about what happened last night 😔 The whole thing was just so heartbreaking... I can't stop thinking about it 🤕",sadness,sadness,,['sadness']
"OMG, I'm so sorry to hear that :(",sadness,sadness,,['sadness']
"OMG, no way 😢 I can't believe they're shutting down that beloved community center. It's heartbreaking to see it go after so many years of joy and connection for the neighborhood kids. 😭",sadness,sadness,,['sadness']
"OMG, no way! 😢 That's so sad to hear about [Name]. My heart goes out to their loved ones during this difficult time.",sadness,sadness,,['sadness']
Of course! Here is a short informal text message expressing sadness:,sadness,sadness,,['sadness']
Of course! Here is a short text message that expresses sadness in a casual conversation:,sadness,sadness,,['sadness']
"Oh man, I can't believe we lost the game 😔 It was such a close match and we had it in the bag. This is so disappointing 😢",sadness,sadness,,['sadness']
Oh no 😔 I can't believe this is happening to you... so sad.,sadness,sadness,,['sadness']
Oh no 😔 I heard about John's passing. He was such a kind soul and will be greatly missed.,sadness,sadness,,['sadness']
"Oh no 😔 I heard about John's passing. He was such a kind soul, always ready to lend a helping hand. It's just not fair 😭",sadness,sadness,,['sadness']
Oh no 😔 I heard about what happened with John. That's so sad 😞 Did you want to talk about it?,sadness,sadness,,['sadness']
Oh no 😔 I heard about your loss. My thoughts are with you during this difficult time.,sadness,sadness,,['sadness']
Oh no 😔 I just heard about the tragic news. My heart goes out to the families and loved ones affected by this senseless act of violence. This is so sad and unfair 😢,sadness,sadness,,['sadness']
Oh no 😔 I'm so sorry to hear that :(,sadness,sadness,,['sadness']
Oh no 😔 just heard about the devastating news. My heart goes out to those affected by this tragedy. So sad and upsetting 😭,sadness,sadness,,['sadness']
Oh no 😔 just heard about the devastating news. My heart goes out to those affected.,sadness,sadness,,['sadness']
Oh no 😢 I heard about what happened to you. My thoughts are with you during this difficult time.,sadness,sadness,,['sadness']
"Oh no, I can't believe he passed away 😔 He was such an amazing person and will be greatly missed.",sadness,sadness,,['sadness']
"Oh no, I can't believe he passed away 😔 It's so sad to lose such an amazing person 💔",sadness,sadness,,['sadness']
"Oh no, I can't believe he passed away. It's so sad 😔 He was such an amazing person and will be greatly missed.",sadness,sadness,,['sadness']
"Oh no, I heard about the accident. *sigh* My thoughts are with you during this difficult time.",sadness,sadness,,['sadness']
"Oh no, I heard about the fire at the studio! 😔 That's so sad and scary. How are you doing?",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that :(",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that 😔 Did you need anything from me? Let me know if there's anything I can do to help.",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that 😔 Did you talk to him yet? Hope everything is okay.",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that 😔 I can't believe this is happening to you 🤕 It's just not fair 🙁",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that! 😔 Losing someone close is never easy, especially when it happens suddenly and unexpectedly. My thoughts are with you during this difficult time.",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that! 😔 That's really sad news.",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that! 😔 That's really sad news. My thoughts are with you during this difficult time.",sadness,sadness,,['sadness']
"Oh no, I'm so sorry to hear that. *hugs* It's okay to feel sad and overwhelmed right now. Take all the time you need.",sadness,sadness,,['sadness']
"Oh no, that sucks to hear :/",sadness,sadness,,['sadness']
"Oh no, that sucks to hear 😔 I'm so sorry you're feeling sad about it.",sadness,sadness,,['sadness']
"Oh no, that's really disappointing to hear :(",sadness,sadness,,['sadness']
"Oh no, that's really tough to hear :(",sadness,sadness,,['sadness']
"Oh no, that's really tough to hear 😔 I'm so sorry you're going through this.",sadness,sadness,,['sadness']
"Oh no, that's really upsetting to hear :(",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear :(",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear :/",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear 😔 I can't believe they're closing down the only bookstore in town. It was such a great resource for book lovers like us.",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear 😔 I can't believe this is happening 🤕 It's just not fair...",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear 😔 I can't believe this is happening.",sadness,sadness,,['sadness']
"Oh no, that's so sad to hear 😔 I'm here for you if you need anything at all.",sadness,sadness,,['sadness']
"Oh no, that's so sad 😔 I can't believe it happened.",sadness,sadness,,['sadness']
"Oh no, that's so sad 😔 I'm so sorry to hear about it.",sadness,sadness,,['sadness']
Omg I can't believe he passed away 😢 it feels like just yesterday we were hanging out together... this is so sad 😔,sadness,sadness,,['sadness']
Omg I can't believe he passed away... 😢 I'm so sad right now 😭 He was such an amazing person and will be greatly missed 💔,sadness,sadness,,['sadness']
"Omg, I know right?! That concert was soooo good but now I'm feeling super sad cause it's already over 😭. Like, I know I can watch the recording later but it's just not the same as being there in person 🤷‍♀️.",sadness,sadness,,['sadness']
"Sad to hear about John's passing 😔 He was always so kind and caring towards me, and I'm going to miss him dearly. My thoughts are with you and your family during this difficult time.",sadness,sadness,,['sadness']
"Sorry to hear that you're feeling down about our plans. *hugs* I know how much you were looking forward to it, and it's really disappointing when things don't go as planned. Let me know if there's anything I can do to help you feel better.",sadness,sadness,,['sadness']
Sorry to hear that you're feeling down about our plans. I know how much you were looking forward to it and it's disappointing when things don't go as planned. Let's try to make a new plan together soon 😊,sadness,sadness,,['sadness']
Sorry to hear that 😔 I can't believe this is happening to you.,sadness,sadness,,['sadness']
Sure thing! Here is a short informal text message expressing sadness:,sadness,sadness,,['sadness']
Sure thing! Here is a short informal text message reacting to something previously mentioned:,sadness,sadness,,['sadness']
Sure thing! Here is a short informal text message that expresses sadness in response to someone else's message:,sadness,sadness,,['sadness']
Sure thing! Here is a short informal text message that expresses sadness:,sadness,sadness,,['sadness']
Sure thing! Here is a short text message expressing sadness in response to a previous comment:,sadness,sadness,,['sadness']
Sure thing! Here is a short text message expressing sadness in response to a question or statement:,sadness,sadness,,['sadness']
Sure thing! Here is a short text message expressing sadness in response to a statement or question:,sadness,sadness,,['sadness']
Sure thing! Here is a short text message expressing sadness:,sadness,sadness,,['sadness']
"Sure thing! Here is a short text message responding to a previous comment about plans or feelings, primarily expressing sadness:",sadness,sadness,,['sadness']
Sure thing! Here is a short text message that conveys sadness in a casual conversation:,sadness,sadness,,['sadness']
Sure thing! Here is a short text message that expresses sadness:,sadness,sadness,,['sadness']
"Sure thing! Here is a short, informal text message that expresses sadness:",sadness,sadness,,['sadness']
Sure! Here is a short informal text message expressing sadness:,sadness,sadness,,['sadness']
Sure! Here is a short informal text message responding to a previous comment about plans or feelings that primarily expresses sadness:,sadness,sadness,,['sadness']
"Sure, here is a short informal text message expressing sadness in response to a question or statement:",sadness,sadness,,['sadness']
"Sure, here is a short informal text message expressing sadness in response to someone else's statement:",sadness,sadness,,['sadness']
"Sure, here is a short informal text message expressing sadness:",sadness,sadness,,['sadness']
"Sure, here is a short informal text message that expresses sadness in response to someone else's message:",sadness,sadness,,['sadness']
"Sure, here is a short informal text message that expresses sadness:",sadness,sadness,,['sadness']
"Sure, here is a short text message that expresses sadness in response to a question or statement:",sadness,sadness,,['sadness']
"Sure, here is a short text message that expresses sadness:",sadness,sadness,,['sadness']
"Sure, here is an example of a short and informal text message expressing sadness:",sadness,sadness,,['sadness']
"Sure, here is an example of a short informal text message expressing sadness:",sadness,sadness,,['sadness']
"Sure, here's an example of a short informal text message expressing sadness:",sadness,sadness,,['sadness']
"Sure, here's an example of a short, informal text message expressing sadness:",sadness,sadness,,['sadness']
"Sure, here's an example text message that expresses sadness in response to a statement:",sadness,sadness,,['sadness']
"Ugh, I can't believe he dumped me. 😔 I thought we had something real. Now I feel so lost and alone. 😢",sadness,sadness,,['sadness']
